PROPIEDAD DE WWW.DOLARBLUEBOLIVIA.CLICK,,,,
,,,,
22/07/2024 22:29:15,"6,86","6,96","10,16","10,2"
22/07/2024 22:44:16,"6,86","6,96","10,17","10,19"
22/07/2024 22:59:15,"6,86","6,96","10,16","10,19"
22/07/2024 23:14:16,"6,86","6,96","10,17","10,2"
22/07/2024 23:29:21,"6,86","6,96","10,19","10,2"
22/07/2024 23:44:15,"6,86","6,96","10,16","10,19"
22/07/2024 23:59:16,"6,86","6,96","10,16","10,19"
23/07/2024 0:14:16,"6,86","6,96","10,16","10,2"
23/07/2024 0:29:15,"6,86","6,96","10,16","10,2"
23/07/2024 0:44:16,"6,86","6,96","10,16","10,2"
23/07/2024 0:59:15,"6,86","6,96","10,16","10,2"
23/07/2024 1:14:15,"6,86","6,96","10,16","10,2"
23/07/2024 1:29:16,"6,86","6,96","10,16","10,2"
23/07/2024 1:44:21,"6,86","6,96","10,16","10,2"
23/07/2024 1:59:17,"6,86","6,96","10,16","10,19"
23/07/2024 2:14:16,"6,86","6,96","10,16","10,2"
23/07/2024 2:29:16,"6,86","6,96","10,16","10,2"
23/07/2024 2:44:16,"6,86","6,96","10,16","10,2"
23/07/2024 2:59:16,"6,86","6,96","10,16","10,2"
23/07/2024 3:14:16,"6,86","6,96","10,16","10,19"
23/07/2024 3:29:16,"6,86","6,96","10,14","10,19"
23/07/2024 3:44:16,"6,86","6,96","10,14","10,2"
23/07/2024 3:59:16,"6,86","6,96","10,14","10,2"
23/07/2024 4:14:15,"6,86","6,96","10,14","10,19"
23/07/2024 4:29:22,"6,86","6,96","10,14","10,19"
23/07/2024 4:44:21,"6,86","6,96","10,14","10,2"
23/07/2024 4:59:15,"6,86","6,96","10,14","10,2"
23/07/2024 5:14:15,"6,86","6,96","10,14","10,2"
23/07/2024 5:29:15,"6,86","6,96","10,14","10,2"
23/07/2024 5:44:15,"6,86","6,96","10,14","10,2"
23/07/2024 5:59:15,"6,86","6,96","10,14","10,2"
23/07/2024 6:14:16,"6,86","6,96","10,14","10,2"
23/07/2024 6:29:15,"6,86","6,96","10,14","10,2"
23/07/2024 6:44:16,"6,86","6,96","10,14","10,2"
23/07/2024 6:59:15,"6,86","6,96","10,14","10,2"
23/07/2024 7:14:15,"6,86","6,96","10,15","10,19"
23/07/2024 7:29:16,"6,86","6,96","10,15","10,19"
23/07/2024 7:44:15,"6,86","6,96","10,15","10,19"
23/07/2024 7:59:16,"6,86","6,96","10,15","10,2"
23/07/2024 8:14:15,"6,86","6,96","10,15","10,19"
23/07/2024 8:29:16,"6,86","6,96","10,15","10,19"
23/07/2024 8:44:16,"6,86","6,96","10,15","10,19"
23/07/2024 8:59:16,"6,86","6,96","10,16","10,2"
23/07/2024 9:14:17,"6,86","6,96","10,16","10,19"
23/07/2024 9:29:16,"6,86","6,96","10,16","10,19"
23/07/2024 9:44:22,"6,86","6,96","10,15","10,19"
23/07/2024 9:59:15,"6,86","6,96","10,15","10,19"
23/07/2024 10:14:16,"6,86","6,96","10,15","10,18"
23/07/2024 10:29:16,"6,86","6,96","10,15","10,18"
23/07/2024 10:44:15,"6,86","6,96","10,15","10,18"
23/07/2024 10:59:16,"6,86","6,96","10,15","10,17"
23/07/2024 11:14:15,"6,86","6,96","10,15","10,18"
23/07/2024 11:29:15,"6,86","6,96","10,15","10,18"
23/07/2024 11:44:22,"6,86","6,96","10,15","10,18"
23/07/2024 11:59:16,"6,86","6,96","10,15","10,18"
23/07/2024 12:14:16,"6,86","6,96","10,2","10,18"
23/07/2024 12:29:16,"6,86","6,96","10,15","10,18"
23/07/2024 12:44:15,"6,86","6,96","10,15","10,18"
23/07/2024 12:59:21,"6,86","6,96","10,15","10,18"
23/07/2024 13:14:20,"6,86","6,96","10,15","10,18"
23/07/2024 13:29:16,"6,86","6,96","10,15","10,19"
23/07/2024 13:44:16,"6,86","6,96","10,15","10,19"
23/07/2024 13:59:16,"6,86","6,96","10,15","10,19"
23/07/2024 14:14:21,"6,86","6,96","10,15","10,18"
23/07/2024 14:29:15,"6,86","6,96","10,15","10,18"
23/07/2024 14:44:22,"6,86","6,96","10,15","10,18"
23/07/2024 14:59:16,"6,86","6,96","10,15","10,19"
23/07/2024 15:14:16,"6,86","6,96","10,15","10,18"
23/07/2024 15:29:17,"6,86","6,96","10,16","10,18"
23/07/2024 15:44:17,"6,86","6,96","10,17","10,18"
23/07/2024 15:59:15,"6,86","6,96","10,18","10,18"
23/07/2024 16:14:15,"6,86","6,96","10,18","10,18"
23/07/2024 16:29:16,"6,86","6,96","10,18","10,18"
23/07/2024 16:56:20,"6,86","6,96","10,19","10,18"
23/07/2024 16:59:15,"6,86","6,96","10,19","10,18"
23/07/2024 17:14:16,"6,86","6,96","10,2","10,18"
23/07/2024 17:29:20,"6,86","6,96","10,2","10,18"
23/07/2024 17:44:20,"6,86","6,96","10,2","10,18"
23/07/2024 17:59:15,"6,86","6,96","10,19","10,2"
23/07/2024 18:14:15,"6,86","6,96","10,2","10,2"
23/07/2024 18:29:15,"6,86","6,96","10,2","10,2"
23/07/2024 18:44:15,"6,86","6,96","10,19","10,2"
23/07/2024 18:59:21,"6,86","6,96","10,19","10,2"
23/07/2024 19:14:19,"6,86","6,96","10,19","10,2"
23/07/2024 19:29:17,"6,86","6,96","10,24","10,2"
23/07/2024 19:44:18,"6,86","6,96","10,2","10,2"
23/07/2024 19:59:15,"6,86","6,96","10,19","10,2"
23/07/2024 20:14:15,"6,86","6,96","10,19","10,2"
23/07/2024 20:29:16,"6,86","6,96","10,19","10,22"
23/07/2024 20:44:16,"6,86","6,96","10,2","10,22"
23/07/2024 20:59:16,"6,86","6,96","10,2","10,22"
23/07/2024 21:14:15,"6,86","6,96","10,2","10,22"
23/07/2024 21:29:15,"6,86","6,96","10,2","10,22"
23/07/2024 21:44:15,"6,86","6,96","10,2","10,22"
23/07/2024 21:59:16,"6,86","6,96","10,2","10,22"
23/07/2024 22:14:15,"6,86","6,96","10,2","10,22"
23/07/2024 22:29:15,"6,86","6,96","10,19","10,23"
23/07/2024 22:44:15,"6,86","6,96","10,19","10,25"
23/07/2024 22:59:15,"6,86","6,96","10,2","10,24"
23/07/2024 23:14:15,"6,86","6,96","10,19","10,24"
23/07/2024 23:29:15,"6,86","6,96","10,19","10,24"
23/07/2024 23:44:15,"6,86","6,96","10,19","10,24"
23/07/2024 23:59:22,"6,86","6,96","10,19","10,24"
24/07/2024 0:14:15,"6,86","6,96","10,19","10,25"
24/07/2024 0:29:22,"6,86","6,96","10,19","10,24"
24/07/2024 0:44:16,"6,86","6,96","10,19","10,24"
24/07/2024 0:59:15,"6,86","6,96","10,19","10,23"
24/07/2024 1:14:16,"6,86","6,96","10,19","10,24"
24/07/2024 1:29:21,"6,86","6,96","10,19","10,24"
24/07/2024 1:44:16,"6,86","6,96","10,19","10,24"
24/07/2024 1:59:16,"6,86","6,96","10,19","10,24"
24/07/2024 2:14:15,"6,86","6,96","10,19","10,24"
24/07/2024 2:29:15,"6,86","6,96","10,19","10,24"
24/07/2024 2:44:16,"6,86","6,96","10,19","10,24"
24/07/2024 2:59:22,"6,86","6,96","10,19","10,24"
24/07/2024 3:14:15,"6,86","6,96","10,19","10,24"
24/07/2024 3:29:15,"6,86","6,96","10,19","10,24"
24/07/2024 3:44:16,"6,86","6,96","10,19","10,24"
24/07/2024 3:59:15,"6,86","6,96","10,19","10,24"
24/07/2024 4:14:16,"6,86","6,96","10,19","10,24"
24/07/2024 4:29:16,"6,86","6,96","10,19","10,24"
24/07/2024 4:44:16,"6,86","6,96","10,19","10,24"
24/07/2024 4:59:15,"6,86","6,96","10,19","10,24"
24/07/2024 5:14:15,"6,86","6,96","10,19","10,25"
24/07/2024 5:29:22,"6,86","6,96","10,19","10,25"
24/07/2024 5:44:15,"6,86","6,96","10,19","10,25"
24/07/2024 5:59:15,"6,86","6,96","10,19","10,25"
24/07/2024 6:14:16,"6,86","6,96","10,19","10,24"
24/07/2024 6:29:16,"6,86","6,96","10,19","10,24"
24/07/2024 6:44:15,"6,86","6,96","10,2","10,24"
24/07/2024 6:59:16,"6,86","6,96","10,2","10,25"
24/07/2024 7:14:16,"6,86","6,96","10,21","10,24"
24/07/2024 7:29:15,"6,86","6,96","10,22","10,24"
24/07/2024 7:44:15,"6,86","6,96","10,22","10,25"
24/07/2024 7:59:23,"6,86","6,96","10,23","10,25"
24/07/2024 8:14:15,"6,86","6,96","10,23","10,27"
24/07/2024 8:29:18,"6,86","6,96","10,23","10,28"
24/07/2024 8:44:22,"6,86","6,96","10,25","10,28"
24/07/2024 8:59:15,"6,86","6,96","10,26","10,28"
24/07/2024 9:14:21,"6,86","6,96","10,26","10,28"
24/07/2024 9:29:16,"6,86","6,96","10,26","10,28"
24/07/2024 9:44:16,"6,86","6,96","10,26","10,29"
24/07/2024 9:59:16,"6,86","6,96","10,26","10,29"
24/07/2024 10:14:16,"6,86","6,96","10,28","10,3"
24/07/2024 10:29:16,"6,86","6,96","10,31","10,34"
24/07/2024 10:44:15,"6,86","6,96","10,33","10,39"
24/07/2024 10:59:16,"6,86","6,96","10,38","10,44"
24/07/2024 11:14:16,"6,86","6,96","10,44","10,54"
24/07/2024 11:29:15,"6,86","6,96","10,6","10,65"
24/07/2024 11:44:16,"6,86","6,96","10,64","10,86"
24/07/2024 11:59:15,"6,86","6,96","10,71","10,4"
24/07/2024 12:14:16,"6,86","6,96","10,46","10,53"
24/07/2024 12:29:16,"6,86","6,96","10,47","10,47"
24/07/2024 12:44:17,"6,86","6,96","10,34","10,38"
24/07/2024 12:59:16,"6,86","6,96","10,47","10,39"
24/07/2024 13:14:16,"6,86","6,96","10,35","10,38"
24/07/2024 13:29:15,"6,86","6,96","10,35","10,4"
24/07/2024 13:44:16,"6,86","6,96","10,38","10,44"
24/07/2024 13:59:16,"6,86","6,96","10,38","10,4"
24/07/2024 14:14:15,"6,86","6,96","10,38","10,41"
24/07/2024 14:29:16,"6,86","6,96","10,37","10,42"
24/07/2024 14:44:21,"6,86","6,96","10,37","10,41"
24/07/2024 14:59:22,"6,86","6,96","10,37","10,43"
24/07/2024 15:14:15,"6,86","6,96","10,37","10,41"
24/07/2024 15:29:15,"6,86","6,96","10,38","10,42"
24/07/2024 15:44:15,"6,86","6,96","10,37","10,42"
24/07/2024 15:59:15,"6,86","6,96","10,36","10,43"
24/07/2024 16:14:15,"6,86","6,96","10,36","10,43"
24/07/2024 16:29:15,"6,86","6,96","10,38","10,42"
24/07/2024 16:44:15,"6,86","6,96","10,38","10,43"
24/07/2024 16:59:16,"6,86","6,96","10,37","10,42"
24/07/2024 17:14:15,"6,86","6,96","10,37","10,43"
24/07/2024 17:29:16,"6,86","6,96","10,37","10,42"
24/07/2024 17:44:16,"6,86","6,96","10,38","10,43"
24/07/2024 17:59:16,"6,86","6,96","10,38","10,42"
24/07/2024 18:14:16,"6,86","6,96","10,39","10,43"
24/07/2024 18:29:15,"6,86","6,96","10,38","10,43"
24/07/2024 18:44:15,"6,86","6,96","10,4","10,43"
24/07/2024 18:59:16,"6,86","6,96","10,38","10,43"
24/07/2024 19:14:16,"6,86","6,96","10,38","10,43"
24/07/2024 19:29:20,"6,86","6,96","10,39","10,43"
24/07/2024 19:44:16,"6,86","6,96","10,38","10,43"
24/07/2024 19:59:20,"6,86","6,96","10,4","10,43"
24/07/2024 20:14:15,"6,86","6,96","10,38","10,44"
24/07/2024 20:29:15,"6,86","6,96","10,39","10,43"
24/07/2024 20:44:15,"6,86","6,96","10,39","10,44"
24/07/2024 20:59:15,"6,86","6,96","10,39","10,44"
24/07/2024 21:14:15,"6,86","6,96","10,4","10,44"
24/07/2024 21:14:54,"6,86","6,96","10,4","10,44"
24/07/2024 21:15:43,"6,86","6,96","10,4","10,44"
24/07/2024 21:29:15,"6,86","6,96","10,4","10,44"
24/07/2024 21:44:15,"6,86","6,96","10,4","10,44"
24/07/2024 21:59:15,"6,86","6,96","10,41","10,45"
24/07/2024 22:14:20,"6,86","6,96","10,39","10,45"
24/07/2024 22:29:18,"6,86","6,96","10,39","10,44"
24/07/2024 22:44:15,"6,86","6,96","10,39","10,45"
24/07/2024 22:59:17,"6,86","6,96","10,4","10,49"
24/07/2024 23:14:15,"6,86","6,96","10,41","10,5"
24/07/2024 23:29:20,"6,86","6,96","10,42","10,51"
24/07/2024 23:44:16,"6,86","6,96","10,42","10,5"
24/07/2024 23:59:16,"6,86","6,96","10,43","10,51"
25/07/2024 0:14:15,"6,86","6,96","10,42","10,5"
25/07/2024 0:29:15,"6,86","6,96","10,41","10,5"
25/07/2024 0:44:16,"6,86","6,96","10,41","10,5"
25/07/2024 0:59:16,"6,86","6,96","10,41","10,5"
25/07/2024 1:14:16,"6,86","6,96","10,41","10,5"
25/07/2024 1:29:21,"6,86","6,96","10,41","10,46"
25/07/2024 1:44:16,"6,86","6,96","10,41","10,46"
25/07/2024 1:59:16,"6,86","6,96","10,41","10,47"
25/07/2024 2:14:15,"6,86","6,96","10,42","10,48"
25/07/2024 2:29:15,"6,86","6,96","10,42","10,5"
25/07/2024 2:44:16,"6,86","6,96","10,42","10,48"
25/07/2024 2:59:16,"6,86","6,96","10,42","10,54"
25/07/2024 3:14:16,"6,86","6,96","10,42","10,48"
25/07/2024 3:29:15,"6,86","6,96","10,42","10,54"
25/07/2024 3:44:15,"6,86","6,96","10,42","10,48"
25/07/2024 3:59:16,"6,86","6,96","10,42","10,48"
25/07/2024 4:14:16,"6,86","6,96","10,42","10,48"
25/07/2024 4:29:16,"6,86","6,96","10,42","10,48"
25/07/2024 4:44:18,"6,86","6,96","10,42","10,54"
25/07/2024 4:59:16,"6,86","6,96","10,42","10,48"
25/07/2024 5:14:15,"6,86","6,96","10,42","10,54"
25/07/2024 5:29:16,"6,86","6,96","10,42","10,48"
25/07/2024 5:44:15,"6,86","6,96","10,42","10,54"
25/07/2024 5:59:20,"6,86","6,96","10,42","10,54"
25/07/2024 6:14:15,"6,86","6,96","10,42","10,48"
25/07/2024 6:29:16,"6,86","6,96","10,42","10,48"
25/07/2024 6:44:16,"6,86","6,96","10,42","10,55"
25/07/2024 6:59:15,"6,86","6,96","10,43","10,54"
25/07/2024 7:14:16,"6,86","6,96","10,47","10,54"
25/07/2024 7:29:15,"6,86","6,96","10,5","10,54"
25/07/2024 7:44:16,"6,86","6,96","10,52","10,59"
25/07/2024 7:59:17,"6,86","6,96","10,55","10,69"
25/07/2024 8:14:15,"6,86","6,96","10,58","10,69"
25/07/2024 8:29:15,"6,86","6,96","10,6","10,69"
25/07/2024 8:44:15,"6,86","6,96","10,6","10,68"
25/07/2024 8:59:16,"6,86","6,96","10,62","10,68"
25/07/2024 9:14:16,"6,86","6,96","10,6","10,66"
25/07/2024 9:29:15,"6,86","6,96","10,59","10,65"
25/07/2024 9:44:15,"6,86","6,96","10,58","10,58"
25/07/2024 9:59:16,"6,86","6,96","10,45","10,55"
25/07/2024 10:14:16,"6,86","6,96","10,45","10,53"
25/07/2024 10:29:16,"6,86","6,96","10,46","10,53"
25/07/2024 10:44:16,"6,86","6,96","10,56","10,53"
25/07/2024 10:59:15,"6,86","6,96","10,47","10,52"
25/07/2024 11:14:15,"6,86","6,96","10,47","10,52"
25/07/2024 11:29:16,"6,86","6,96","10,56","10,53"
25/07/2024 11:44:20,"6,86","6,96","10,46","10,52"
25/07/2024 11:59:16,"6,86","6,96","10,47","10,51"
25/07/2024 12:14:16,"6,86","6,96","10,47","10,52"
25/07/2024 12:29:21,"6,86","6,96","10,47","10,51"
25/07/2024 12:44:15,"6,86","6,96","10,47","10,52"
25/07/2024 12:59:19,"6,86","6,96","10,47","10,53"
25/07/2024 13:14:15,"6,86","6,96","10,48","10,54"
25/07/2024 13:29:16,"6,86","6,96","10,48","10,53"
25/07/2024 13:44:16,"6,86","6,96","10,49","10,52"
25/07/2024 13:59:15,"6,86","6,96","10,49","10,52"
25/07/2024 14:14:15,"6,86","6,96","10,49","10,53"
25/07/2024 14:29:15,"6,86","6,96","10,48","10,54"
25/07/2024 14:44:15,"6,86","6,96","10,49","10,56"
25/07/2024 14:59:16,"6,86","6,96","10,5","10,56"
25/07/2024 15:14:16,"6,86","6,96","10,5","10,55"
25/07/2024 15:29:16,"6,86","6,96","10,51","10,56"
25/07/2024 15:44:16,"6,86","6,96","10,52","10,57"
25/07/2024 15:59:15,"6,86","6,96","10,54","10,58"
25/07/2024 16:14:16,"6,86","6,96","10,56","10,58"
25/07/2024 16:29:21,"6,86","6,96","10,58","10,58"
25/07/2024 16:44:16,"6,86","6,96","10,59","10,59"
25/07/2024 16:59:16,"6,86","6,96","10,59","10,59"
25/07/2024 17:14:15,"6,86","6,96","10,65","10,59"
25/07/2024 17:29:15,"6,86","6,96","10,66","10,59"
25/07/2024 17:44:16,"6,86","6,96",12,"10,74"
25/07/2024 17:59:15,"6,86","6,96",12,"10,77"
25/07/2024 18:14:20,"6,86","6,96",12,"10,76"
25/07/2024 18:29:16,"6,86","6,96",12,"10,79"
25/07/2024 18:44:16,"6,86","6,96","10,74","10,8"
25/07/2024 18:59:15,"6,86","6,96","10,75","10,84"
25/07/2024 19:14:15,"6,86","6,96","10,77","10,87"
25/07/2024 19:29:15,"6,86","6,96","10,79","10,87"
25/07/2024 19:44:16,"6,86","6,96","10,81","10,85"
25/07/2024 19:59:15,"6,86","6,96","10,82","10,85"
25/07/2024 20:14:19,"6,86","6,96","10,81","10,84"
25/07/2024 20:29:17,"6,86","6,96","10,81","10,84"
25/07/2024 20:44:17,"6,86","6,96","10,81","10,84"
25/07/2024 20:59:18,"6,86","6,96","10,81","10,84"
25/07/2024 21:18:22,"6,86","6,96","10,81","10,84"
25/07/2024 21:29:16,"6,86","6,96","10,8","10,83"
25/07/2024 21:44:16,"6,86","6,96","10,78","10,84"
25/07/2024 21:59:16,"6,86","6,96","10,79","10,85"
25/07/2024 22:14:16,"6,86","6,96","10,78","10,84"
25/07/2024 22:29:16,"6,86","6,96","10,76","10,83"
25/07/2024 22:44:15,"6,86","6,96","10,73","10,82"
25/07/2024 22:59:15,"6,86","6,96","10,76","10,81"
25/07/2024 23:14:19,"6,86","6,96","10,76","10,8"
25/07/2024 23:29:15,"6,86","6,96","10,71","10,81"
25/07/2024 23:44:16,"6,86","6,96","10,7","10,81"
25/07/2024 23:59:15,"6,86","6,96","10,67","10,81"
26/07/2024 0:14:16,"6,86","6,96","10,68","10,81"
26/07/2024 0:29:16,"6,86","6,96","10,66","10,81"
26/07/2024 0:44:16,"6,86","6,96","10,66","10,81"
26/07/2024 0:59:16,"6,86","6,96","10,69","10,81"
26/07/2024 1:14:16,"6,86","6,96","10,67","10,83"
26/07/2024 1:29:15,"6,86","6,96","10,68","10,83"
26/07/2024 1:44:15,"6,86","6,96","10,69","10,83"
26/07/2024 1:59:16,"6,86","6,96","10,7","10,83"
26/07/2024 2:14:17,"6,86","6,96","10,68","10,83"
26/07/2024 2:29:15,"6,86","6,96","10,68","10,83"
26/07/2024 2:44:20,"6,86","6,96","10,68","10,83"
26/07/2024 2:59:16,"6,86","6,96","10,68","10,83"
26/07/2024 3:14:15,"6,86","6,96","10,68","10,83"
26/07/2024 3:29:18,"6,86","6,96","10,68","10,83"
26/07/2024 3:44:17,"6,86","6,96","10,7","10,83"
26/07/2024 3:59:17,"6,86","6,96","10,7","10,83"
26/07/2024 4:14:15,"6,86","6,96","10,7","10,83"
26/07/2024 4:29:16,"6,86","6,96","10,71","10,83"
26/07/2024 4:44:15,"6,86","6,96","10,71","10,83"
26/07/2024 4:59:15,"6,86","6,96","10,7","10,83"
26/07/2024 5:14:15,"6,86","6,96","10,7","10,83"
26/07/2024 5:29:16,"6,86","6,96","10,7","10,83"
26/07/2024 5:44:21,"6,86","6,96","10,7","10,82"
26/07/2024 5:59:16,"6,86","6,96","10,7","10,83"
26/07/2024 6:14:16,"6,86","6,96","10,7","10,81"
26/07/2024 6:29:16,"6,86","6,96","10,7","10,82"
26/07/2024 6:44:15,"6,86","6,96","10,71","10,82"
26/07/2024 6:59:16,"6,86","6,96","10,72","10,81"
26/07/2024 7:14:16,"6,86","6,96","10,73","10,82"
26/07/2024 7:29:16,"6,86","6,96","10,74","10,83"
26/07/2024 7:44:16,"6,86","6,96","10,78","10,85"
26/07/2024 7:59:15,"6,86","6,96","10,79","10,85"
26/07/2024 8:14:19,"6,86","6,96","10,79","10,85"
26/07/2024 8:29:15,"6,86","6,96","10,78","10,85"
26/07/2024 8:44:16,"6,86","6,96","10,79","10,84"
